image	tool	kind	units	utf8	script	dir	name
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	109	189	none	/MAJ 2020/comptabilite publique	مراسلة المديرية العامة للميزانية رقم 1505 المؤرخة في 20 مارس 2014 تبين التقييد الميزانياتي لمخلفات الاجور.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	194	none	/MAJ 2020/comptabilite publique	مراسلة المديرية العامة للميزانية رقم 1535 المؤرخة في 08 مارس 2017 حول الالتزام بالنفقات الخاصة بالتسبيقات الجز
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	183	none	/MAJ 2020/comptabilite publique/patrimoine	المادة 33 من القانون رقم 18-18 يتضمن قانون المالية لسنة 2019 المادة 83 من القانون رقم 02-11 المتضمن قانون الما
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	193	none	/MAJ 2020/comptabilite publique/patrimoine	تعليمة المديرية العامة للميزانية رقم 4588 المؤرخة في 11 نوفمبر 1992 حول اجراءات مراقبة المصاريف الناجمة عن منح
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	183	none	/MAJ 2020/comptabilite publique/patrimoine/_vti_cnf	المادة 33 من القانون رقم 18-18 يتضمن قانون المالية لسنة 2019 المادة 83 من القانون رقم 02-11 المتضمن قانون الما
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	199	none	/MAJ 2020/comptabilite publique/indemnites	مراسلة المديرية العامة للميزانية المؤرخة في 28 جويلية 2013 حول التاشير على الالتزامات المتعلقة بنفقات المستخدم
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	193	none	/MAJ 2020/comptabilite publique/indemnites	مراسلة المديرية العامة لميزانية رقم 1634 المؤرخة في 26 جويلية 2018 مدى امكانية اجراء التغاضي بالنسبة لنفقات ال
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	94	171	none	/MAJ 2020/comptabilite publique/autres charges/huissier	مراسلة المديرية العامة للضرائب حول تطبيق الرسم على القيمة المضافة على اتعاب المحضر القضائي.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	96	175	none	/MAJ 2020/comptabilite publique/autres charges/huissier	مراسلة المديرية العامة للميزانية حول تطبيق الرسم على القيمة المضافة على اتعاب المحضر القضائي.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	94	171	none	/MAJ 2020/comptabilite publique/autres charges/huissier/_vti_cnf	مراسلة المديرية العامة للضرائب حول تطبيق الرسم على القيمة المضافة على اتعاب المحضر القضائي.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	96	175	none	/MAJ 2020/comptabilite publique/autres charges/huissier/_vti_cnf	مراسلة المديرية العامة للميزانية حول تطبيق الرسم على القيمة المضافة على اتعاب المحضر القضائي.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	193	none	/MAJ 2020/comptabilite publique/_vti_cnf	إرسال المديرية العامة للميزانية رقم 3149 المؤرخ في 09 جويلية 2019 حول العراقيل المواجهة في إقتناء السيارات الا
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	192	none	/MAJ 2020/comptabilite publique/_vti_cnf	ارسال المديرية  العامة للخزينة رقم 511 المؤرخ في 25 مارس 2019 تتضمن توضيحات حول المنشئات المعنية بالتأمين عن ا
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	194	none	/MAJ 2020/comptabilite publique/_vti_cnf	ارسال المديرية العامة للميزانية رقم 1086 المؤرخ 14 جويلة 2019 حول الاعانات المقدمة من البلديات لفائدة المؤسسات
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	192	none	/MAJ 2020/comptabilite publique/_vti_cnf	تعليمة وزارة المالية رقم 02 المؤرخة في 12 جويلية 2003 حول كيفية تسديد قسيمة السيارات من طرف ادارة الدولة و الج
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	110	194	none	/MAJ 2020/comptabilite publique/_vti_cnf	مراسلة المديرية العامة للميزانية رقم 1535 المؤرخة في 08 مارس 2017 حول الالتزام بالنفقات الخاصة بالتسبيقات الجز
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	89	156	none	/MAJ   Octobre 2020/recrutement	الإختصار على معيار تطابق الشهادة دون المسار في حالة وجود مترشحين لهم شهادة نمط حر-792.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	89	156	none	/MAJ   Octobre 2020/recrutement/_vti_cnf	الإختصار على معيار تطابق الشهادة دون المسار في حالة وجود مترشحين لهم شهادة نمط حر-792.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	94	173	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	ازدواجية التدخل الاقتصادي للدولة في تنظيم الصفقات العمومية وتفويضات المرفق العام وإشكالاته.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	93	166	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	استثنائية التراضي آلية للوقاية من الفساد في مجال الصفقات العمومية - دراسة تحليلية ناقدة -.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	106	187	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	الاستشارة كآلية لإبرام الطلبيات العمومية طبقا للمرسوم _الرئاسي 15-247 المتضمن تنظيم الصفقات العمومية _.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	95	166	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	التسوية الودية لمنازعات تنفيذ الصفقات العمومية كضمان للتنفيذ في ظل المرسوم الرئاسي 15 -247..pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	100	177	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	الغرامة التأخيرية في ضوء المرسوم رقم 247-15 المتضمن تنظيم الصفقات العمومية وتفويضات المرفق العام.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	99	175	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	اللجنة البلدية للصفقات كأداة للرقابة الخارجية على الصفقات العمومية في ظل المرسوم الرئاسي 15-247.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	87	157	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	الملحق و عامل التوازن الإقــــتصادي للصفقة العمومية في القانـــون الجزائـــــري (1).pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	91	160	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	تحديث مفهوم الصفقة العمومية في ظل المرسوم الرئاسي 15-247 استجابة لتحديات الدولة الراهنة.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	87	159	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	جرائم الصفقات العمومية وتفويضات المرفق العام طبقا لقانون الوقاية من الفساد ومكافحته.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	94	167	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	ضبط وتحديد الحاجات قبل إبرام الصفقة العمومية ( حجر الزاوية في عقلنة وترشيد الطلب العمومي ).pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	88	152	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	قراءة في الأحكام الجديدة  لقانون الصفقات العمومية  و تفويضات المرفق العام رقم 15_247.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	104	181	none	/MAJ   Octobre 2020/guides et manuels/مقالات و ملفات مهمة في مجال الصفقات العمومية	قراءة في نص المادة 88 من المرسوم الرئاسي 15_247 المتضمن تنظيم الصفقات العمومية وتفويضات المرفق العام.pdf
wartilani-2-arabe-septembre-2025.-ta__Wartilani_2_arabe_septembre_2025.TA.iso	UltraISO	f	96	98	none	/MAJ   Octobre 2020/applications	situation de consommation mensuelle de la cantine 'élaborée par MONSIEUR KELLALI ABBES IAF).xlsx
wxpmce-05-oemsp-3-ja__WXPMCE05SP3JP_Full.iso	unknown	f	88	88	none	/$OEM$	windowsxp-windowsmedia-kb2834904-v2-x86-jpn_45b50ec16935855b4798aaa09cdef445e2eb95f9.ex_
wxpmce-05-oemsp-3-ja__WXPMCE05SP3JP_Full.iso	unknown	f	87	87	none	/$OEM$	windowsxp-windowsmedia-kb952069-v2-x86-jpn_92339e345a8a75678c9f4ec25bf1763e0d4406f7.ex_
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	98	102	General punctuation	/2010	2010.12.01 - Kalafina LIVE 2010 “Red Moon” at JCB HALL ~ Kajiura Produce 3rd Anniversary LIVE TOUR
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	87	87	none	/2009	2009.01.28 - Kara no kyoukai -the Garden of sinners- 5 ~Mujun Rasen Original Soundtrack
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	91	91	none	/2009	2009.07.29 - Kara no kyoukai -the Garden of sinners- 6 ~Boukyaku Rokuon Original Soundtrack
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	109	109	none	/2009	2009.09.25 - _ai-____, soshite mai-otome & 0.sifr~&uchuu wo kakeru shoujo Compilation ~shoujotachi no kizuna~
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	98	98	none	/2009	2009.12.09 - Kara no kyoukai -the Garden of sinners- 7 ~Satsujin Kousatsu (Go) Original Soundtrack
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	88	88	none	/2008	2008.05.21 - Kara no kyoukai -the Garden of sinners- 1 ~Fukan Fuukei Original Soundtrack
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	93	93	none	/2008	2008.06.25 - Kara no kyoukai -the Garden of sinners- 2 ~Satsujin Kousatsu Original Soundtrack
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	92	92	none	/2008	2008.07.23 - Kara no kyoukai -the Garden of sinners- 3 ~Tsuukaku Zanryuu Original Soundtrack
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	88	88	none	/2008	2008.12.17 - Kara no kyoukai -the Garden of sinners- 4 ~Garan no Dou Original Soundtrack
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	105	105	none	/2007	2007.02.21 - Shin Kyuseishu Densetsu Hokuto no Ken Raoh Den Junai no Sho ~Yuria Den ORIGINAL SOUNDTRACK I
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	92	92	none	/2006	2006.01.25 - MOBILE SUIT GUNDAM SEED DESTINY SUIT CD vol.9 ARTHRUN x INFINITY JUSTICE GUNDAM
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	100	100	none	/2006	2006.02.01 - Tsubasa Chronicle Drama & Chara Song Album [Oukyuu no Machine] Chapter.2 ~Arienai Goal~
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	100	100	none	/2006	2006.03.24 - Tsubasa Chronicle Drama & Chara Song Album [Oukyuu no Machine] Chapter.3 ~Ienai Serifu~
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	94	94	none	/2006	2006.04.21 - MOBILE SUIT GUNDAM SEED DESTINY SUIT CD vol.10 KIRA YAMATO x STRIKE FREEDOMGUNDAM
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	108	108	none	/2006	2006.07.12 - Xenosaga III [ Zarathustra wa Kaku Katariki ] ORIGINAL SOUND BEST TRACKS Yuki Kajiura Selection
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	110	110	none	/2006	2006.11.22 - Kidou Senshi Gundam SEED~SEED DESTINY THE BRIDGE Across the Songs from GUNDAM SEED & SEED DESTINY
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	87	87	none	/2005	2005.06.22 - MOBILE SUIT GUNDAM SEED DESTINY SUIT CD vol.6 SHINN ASUKA x DESTINY GUNDAM
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	86	86	none	/2005	2005.07.21 - MOBILE SUIT GUNDAM SEED DESTINY SUIT CD vol.7 AUEL NEIDER x STING OACKLEY
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	86	86	none	/2005	2005.09.22 - MOBILE SUIT GUNDAM SEED DESTINY SUIT CD vol.8 LACUS CLYNE x MEER CAMPBELL
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	106	106	none	/2005	2005.12.16 - Tsubasa Chronicle Drama & Chara Song Album [Oukyuu no Machine] Chapter.1 ~Suijou Toshi Coral~
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	93	93	none	/2004	2004.07.07 - Xenosaga II Jenseits von Gut und Bose [ Zenaku no Higan ] MOVIE SCENE SOUNDTRACK
yuki-kajiura-discography__Yuki_Kajiura_-_Discography__1993-2013_.iso	UltraISO	d	92	92	none	/2000	2000.03.25 - Boogiepop Kimi ni Tsutaetai Koto (Music Album Inspired by Boogiepop and Others)
